_id,country,Population,date,NewCases,TotalCases,NewDeaths,TotalDeaths
0,Mexico,127576000,5/31/21,932,2413742,61,223568
0,Mexico,127576000,6/1/21,6917,2420659,4272,227840
0,Mexico,127576000,6/2/21,3269,2423928,306,228146
0,Mexico,127576000,6/3/21,2894,2426822,216,228362
0,Mexico,127576000,6/4/21,2809,2429631,206,228568
0,Mexico,127576000,6/5/21,2071,2431702,190,228758
0,Mexico,127576000,6/6/21,1979,2433681,46,228804
0,Mexico,127576000,6/7/21,881,2434562,34,228838
0,Mexico,127576000,6/8/21,3449,2438011,262,229100
0,Mexico,127576000,6/9/21,3855,2441866,253,229353
0,Mexico,127576000,6/10/21,3672,2445538,227,229580
0,Mexico,127576000,6/11/21,3282,2448820,243,229823
0,Mexico,127576000,6/12/21,3649,2452469,274,230097
0,Mexico,127576000,6/13/21,1707,2454176,53,230150
0,Mexico,127576000,6/14/21,1175,2455351,37,230187
0,Mexico,127576000,6/15/21,4250,2459601,241,230428
0,Mexico,127576000,6/16/21,3789,2463390,196,230624
0,Mexico,127576000,6/17/21,4253,2467643,168,230792
0,Mexico,127576000,6/18/21,4098,2471741,167,230959
0,Mexico,127576000,6/19/21,0,2471741,0,230959
0,Mexico,127576000,6/20/21,5542,2477283,228,231187
0,Mexico,127576000,6/21/21,1268,2478551,57,231244
0,Mexico,127576000,6/22/21,4233,2482784,261,231505
0,Mexico,127576000,6/23/21,4963,2487747,342,231847
0,Mexico,127576000,6/24/21,5340,2493087,221,232068
0,Mexico,127576000,6/25/21,5270,2498357,278,232346
0,Mexico,127576000,6/26/21,5051,2503408,175,232521
0,Mexico,127576000,6/27/21,2384,2505792,43,232564
0,Mexico,127576000,6/28/21,1661,2507453,44,232608
0,Mexico,127576000,6/29/21,5711,2513164,195,232803
0,Mexico,127576000,6/30/21,6105,2519269,244,233047
0,Mexico,127576000,7/1/21,6081,2525350,201,233248
0,Mexico,127576000,7/2/21,5842,2531192,180,233428
0,Mexico,127576000,7/3/21,6265,2537457,152,233580
0,Mexico,127576000,7/4/21,2611,2540068,42,233622
0,Mexico,127576000,7/5/21,1805,2541873,67,233689
0,Mexico,127576000,7/6/21,7989,2549862,269,233958
0,Mexico,127576000,7/7/21,8507,2558369,234,234192
0,Mexico,127576000,7/8/21,9452,2567821,266,234458
0,Mexico,127576000,7/9/21,9319,2577140,217,234675
0,Mexico,127576000,7/10/21,9581,2586721,232,234907
0,Mexico,127576000,7/11/21,3779,2590500,62,234969
0,Mexico,127576000,7/12/21,3074,2593574,89,235058
0,Mexico,127576000,7/13/21,11137,2604711,219,235277
0,Mexico,127576000,7/14/21,12116,2616827,230,235507
0,Mexico,127576000,7/15/21,12821,2629648,233,235740
0,Mexico,127576000,7/16/21,12420,2642068,275,236015
0,Mexico,127576000,7/17/21,12631,2654699,225,236240
0,Mexico,127576000,7/18/21,4438,2659137,91,236331
0,Mexico,127576000,7/19/21,5307,2664444,138,236469
0,Mexico,127576000,7/20/21,13853,2678297,341,236810
0,Mexico,127576000,7/21/21,15198,2693495,397,237207
0,Mexico,127576000,7/22/21,16244,2709739,419,237626
0,Mexico,127576000,7/23/21,0,2709739,0,237626
0,Mexico,127576000,7/24/21,32244,2741983,690,238316
0,Mexico,127576000,7/25/21,6535,2748518,108,238424
0,Mexico,127576000,7/26/21,5920,2754438,171,238595
0,Mexico,127576000,7/27/21,17408,2771846,484,239079
0,Mexico,127576000,7/28/21,19028,2790874,537,239616
0,Mexico,127576000,7/29/21,19223,2810097,381,239997
0,Mexico,127576000,7/30/21,19346,2829443,459,240456
0,Mexico,127576000,7/31/21,18809,2848252,450,240906
0,Mexico,127576000,8/1/21,6740,2854992,128,241034
0,Mexico,127576000,8/2/21,6506,2861498,245,241279
